split,participant,sequence_id,endpoint_row,endpoint_timestamp_ns,future_target_timestamp_ns,receiving_hand,reason
train,Suthan,Suthan_3_20260604_165324,979,6897606691000,6898606691000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,989,6897940024000,6898940024000.0,right,valid
train,Suthan,Suthan_3_20260604_165324,999,6898273358000,,right,future_after_recording_end
train,Suthan,Suthan_3_20260604_165324,1009,6898606691000,,right,future_after_recording_end
train,Suthan,Suthan_3_20260604_165324,1019,6898940024000,,right,future_after_recording_end
train,Suthan,Suthan_4_20260604_165434,849,6963345580000,6964345580000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,859,6963678913000,6964678913000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,869,6964012246000,6965012246000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,879,6964345580000,6965345579000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,889,6964678913000,6965678913000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,899,6965012246000,6966012246000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,909,6965345579000,6966345579000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,919,6965678913000,6966678913000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,929,6966012246000,6967012246000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,939,6966345579000,6967345579000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,949,6966678913000,6967678913000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,959,6967012246000,6968012246000.0,right,valid
train,Suthan,Suthan_4_20260604_165434,969,6967345579000,,right,future_after_recording_end
train,Suthan,Suthan_4_20260604_165434,979,6967678913000,,right,future_after_recording_end
train,Suthan,Suthan_4_20260604_165434,989,6968012246000,,right,future_after_recording_end
train,Tarik,Tarik_10_20260704_142949,1079,7627336276000,7628336276000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1089,7627669609000,7628669609000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1099,7628002943000,7629002943000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1109,7628336276000,7629336276000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1119,7628669609000,7629669609000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1129,7629002943000,7630002943000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1139,7629336276000,7630336276000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1149,7629669609000,7630669609000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1159,7630002943000,7631002943000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1169,7630336276000,7631336276000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1179,7630669609000,7631669609000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1189,7631002943000,7632002943000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1199,7631336276000,7632336276000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1209,7631669609000,7632669609000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1219,7632002943000,7633002943000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1229,7632336276000,7633336276000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1239,7632669609000,7633669609000.0,left,valid
train,Tarik,Tarik_10_20260704_142949,1249,7633002943000,7634002943000.0,left,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_10_20260704_142949,1259,7633336276000,,left,future_after_recording_end
train,Tarik,Tarik_10_20260704_142949,1269,7633669609000,,left,future_after_recording_end
train,Tarik,Tarik_10_20260704_142949,1279,7634002943000,,left,future_after_recording_end
train,Tarik,Tarik_11_20260704_143216,1069,7773402942000,7774402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1079,7773736276000,7774736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1089,7774069609000,7775069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1099,7774402942000,7775402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1109,7774736276000,7775736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1119,7775069609000,7776069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1129,7775402942000,7776402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1139,7775736276000,7776736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1149,7776069609000,7777069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1159,7776402942000,7777402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1169,7776736276000,7777736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1179,7777069609000,7778069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1189,7777402942000,7778402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1199,7777736276000,7778736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1209,7778069609000,7779069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1219,7778402942000,7779402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1229,7778736276000,7779736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1239,7779069609000,7780069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1249,7779402942000,7780402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1259,7779736276000,7780736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1269,7780069609000,7781069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1279,7780402942000,7781402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1289,7780736276000,7781736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1299,7781069609000,7782069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1309,7781402942000,7782402942000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1319,7781736276000,7782736276000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1329,7782069609000,7783069609000.0,right,valid
train,Tarik,Tarik_11_20260704_143216,1339,7782402942000,,right,future_after_recording_end
train,Tarik,Tarik_11_20260704_143216,1349,7782736276000,,right,future_after_recording_end
train,Tarik,Tarik_11_20260704_143216,1359,7783069609000,,right,future_after_recording_end
train,Tarik,Tarik_12_20260704_143334,859,7844402942000,7845402942000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,869,7844736276000,7845736276000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,879,7845069609000,7846069609000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,889,7845402942000,7846402942000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,899,7845736276000,7846736276000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,909,7846069609000,7847069609000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,919,7846402942000,7847402942000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,929,7846736276000,7847736276000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,939,7847069609000,7848069609000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,949,7847402942000,7848402942000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,959,7847736276000,7848736276000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,969,7848069609000,7849069609000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,979,7848402942000,7849402942000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,989,7848736276000,7849736276000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,999,7849069609000,7850069609000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,1009,7849402942000,7850402942000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,1019,7849736276000,7850736276000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,1029,7850069609000,7851069609000.0,left,valid
train,Tarik,Tarik_12_20260704_143334,1039,7850402942000,,left,future_after_recording_end
train,Tarik,Tarik_12_20260704_143334,1049,7850736276000,,left,future_after_recording_end
train,Tarik,Tarik_12_20260704_143334,1059,7851069609000,,left,future_after_recording_end
train,Tarik,Tarik_13_20260704_143446,899,7918302942000,7919302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,909,7918636276000,7919636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,919,7918969609000,7919969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,929,7919302942000,7920302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,939,7919636276000,7920636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,949,7919969609000,7920969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,959,7920302942000,7921302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,969,7920636276000,7921636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,979,7920969609000,7921969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,989,7921302942000,7922302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,999,7921636276000,7922636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1009,7921969609000,7922969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1019,7922302942000,7923302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1029,7922636276000,7923636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1039,7922969609000,7923969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1049,7923302942000,7924302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1059,7923636276000,7924636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1069,7923969609000,7924969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1079,7924302942000,7925302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1089,7924636276000,7925636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1099,7924969609000,7925969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1109,7925302942000,7926302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1119,7925636276000,7926636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1129,7925969609000,7926969609000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1139,7926302942000,7927302942000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1149,7926636276000,7927636276000.0,left,valid
train,Tarik,Tarik_13_20260704_143446,1159,7926969609000,7927969609000.0,left,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_13_20260704_143446,1169,7927302942000,,left,future_after_recording_end
train,Tarik,Tarik_13_20260704_143446,1179,7927636276000,,left,future_after_recording_end
train,Tarik,Tarik_13_20260704_143446,1189,7927969609000,,left,future_after_recording_end
train,Tarik,Tarik_14_20260704_143554,979,7989202942000,7990202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,989,7989536275000,7990536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,999,7989869609000,7990869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1009,7990202942000,7991202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1019,7990536275000,7991536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1029,7990869609000,7991869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1039,7991202942000,7992202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1049,7991536275000,7992536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1059,7991869609000,7992869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1069,7992202942000,7993202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1079,7992536275000,7993536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1089,7992869609000,7993869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1099,7993202942000,7994202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1109,7993536275000,7994536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1119,7993869609000,7994869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1129,7994202942000,7995202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1139,7994536275000,7995536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1149,7994869609000,7995869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1159,7995202942000,7996202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1169,7995536275000,7996536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1179,7995869609000,7996869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1189,7996202942000,7997202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1199,7996536275000,7997536275000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1209,7996869609000,7997869609000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1219,7997202942000,7998202942000.0,left,valid
train,Tarik,Tarik_14_20260704_143554,1229,7997536275000,,left,future_after_recording_end
train,Tarik,Tarik_14_20260704_143554,1239,7997869609000,,left,future_after_recording_end
train,Tarik,Tarik_14_20260704_143554,1249,7998202942000,,left,future_after_recording_end
train,Tarik,Tarik_15_20260704_143803,1329,8129469609000,8130469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1339,8129802942000,8130802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1349,8130136276000,8131136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1359,8130469609000,8131469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1369,8130802942000,8131802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1379,8131136276000,8132136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1389,8131469609000,8132469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1399,8131802942000,8132802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1409,8132136276000,8133136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1419,8132469609000,8133469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1429,8132802942000,8133802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1439,8133136276000,8134136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1449,8133469609000,8134469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1459,8133802942000,8134802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1469,8134136276000,8135136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1479,8134469609000,8135469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1489,8134802942000,8135802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1499,8135136276000,8136136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1509,8135469609000,8136469609000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1519,8135802942000,8136802942000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1529,8136136276000,8137136276000.0,left,valid
train,Tarik,Tarik_15_20260704_143803,1539,8136469609000,,left,future_after_recording_end
train,Tarik,Tarik_15_20260704_143803,1549,8136802942000,,left,future_after_recording_end
train,Tarik,Tarik_15_20260704_143803,1559,8137136276000,,left,future_after_recording_end
train,Tarik,Tarik_16_20260704_143930,849,8200002943000,8201002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,859,8200336276000,8201336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,869,8200669609000,8201669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,879,8201002943000,8202002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,889,8201336276000,8202336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,899,8201669609000,8202669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,909,8202002943000,8203002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,919,8202336276000,8203336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,929,8202669609000,8203669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,939,8203002943000,8204002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,949,8203336276000,8204336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,959,8203669609000,8204669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,969,8204002943000,8205002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,979,8204336276000,8205336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,989,8204669609000,8205669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,999,8205002943000,8206002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1009,8205336276000,8206336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1019,8205669609000,8206669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1029,8206002943000,8207002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1039,8206336276000,8207336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1049,8206669609000,8207669609000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1059,8207002943000,8208002943000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1069,8207336276000,8208336276000.0,left,valid
train,Tarik,Tarik_16_20260704_143930,1079,8207669609000,,left,future_after_recording_end
train,Tarik,Tarik_16_20260704_143930,1089,8208002943000,,left,future_after_recording_end
train,Tarik,Tarik_16_20260704_143930,1099,8208336276000,,left,future_after_recording_end
train,Tarik,Tarik_17_20260704_144050,979,8284436275000,8285436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,989,8284769609000,8285769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,999,8285102942000,8286102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1009,8285436275000,8286436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1019,8285769609000,8286769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1029,8286102942000,8287102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1039,8286436275000,8287436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1049,8286769609000,8287769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1059,8287102942000,8288102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1069,8287436275000,8288436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1079,8287769609000,8288769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1089,8288102942000,8289102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1099,8288436275000,8289436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1109,8288769609000,8289769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1119,8289102942000,8290102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1129,8289436275000,8290436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1139,8289769609000,8290769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1149,8290102942000,8291102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1159,8290436275000,8291436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1169,8290769609000,8291769609000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1179,8291102942000,8292102942000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1189,8291436275000,8292436275000.0,left,valid
train,Tarik,Tarik_17_20260704_144050,1199,8291769609000,8292769609000.0,left,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_17_20260704_144050,1209,8292102942000,,left,future_after_recording_end
train,Tarik,Tarik_17_20260704_144050,1219,8292436275000,,left,future_after_recording_end
train,Tarik,Tarik_17_20260704_144050,1229,8292769609000,,left,future_after_recording_end
train,Tarik,Tarik_18_20260704_144512,1129,8551736276000,8552736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1139,8552069609000,8553069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1149,8552402942000,8553402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1159,8552736276000,8553736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1169,8553069609000,8554069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1179,8553402942000,8554402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1189,8553736276000,8554736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1199,8554069609000,8555069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1209,8554402942000,8555402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1219,8554736276000,8555736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1229,8555069609000,8556069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1239,8555402942000,8556402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1249,8555736276000,8556736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1259,8556069609000,8557069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1269,8556402942000,8557402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1279,8556736276000,8557736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1289,8557069609000,8558069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1299,8557402942000,8558402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1309,8557736276000,8558736276000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1319,8558069609000,8559069609000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1329,8558402942000,8559402942000.0,left,valid
train,Tarik,Tarik_18_20260704_144512,1339,8558736276000,,left,future_after_recording_end
train,Tarik,Tarik_18_20260704_144512,1349,8559069609000,,left,future_after_recording_end
train,Tarik,Tarik_18_20260704_144512,1359,8559402942000,,left,future_after_recording_end
train,Tarik,Tarik_1_20260704_141845,1209,6967336275000,6968336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1219,6967669609000,6968669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1229,6968002942000,6969002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1239,6968336275000,6969336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1249,6968669609000,6969669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1259,6969002942000,6970002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1269,6969336275000,6970336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1279,6969669609000,6970669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1289,6970002942000,6971002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1299,6970336275000,6971336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1309,6970669609000,6971669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1319,6971002942000,6972002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1329,6971336275000,6972336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1339,6971669609000,6972669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1349,6972002942000,6973002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1359,6972336275000,6973336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1369,6972669609000,6973669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1379,6973002942000,6974002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1389,6973336275000,6974336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1399,6973669609000,6974669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1409,6974002942000,6975002942000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1419,6974336275000,6975336275000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1429,6974669609000,6975669609000.0,right,valid
train,Tarik,Tarik_1_20260704_141845,1439,6975002942000,,right,future_after_recording_end
train,Tarik,Tarik_1_20260704_141845,1449,6975336275000,,right,future_after_recording_end
train,Tarik,Tarik_1_20260704_141845,1459,6975669609000,,right,future_after_recording_end
train,Tarik,Tarik_20_20260704_145000,1019,8836269609000,8837269609000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1029,8836602942000,8837602942000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1039,8836936276000,8837936276000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1049,8837269609000,8838269609000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1059,8837602942000,8838602942000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1069,8837936276000,8838936276000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1079,8838269609000,8839269609000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1089,8838602942000,8839602942000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1099,8838936276000,8839936276000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1109,8839269609000,8840269609000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1119,8839602942000,8840602942000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1129,8839936276000,8840936276000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1139,8840269609000,8841269609000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1149,8840602942000,8841602942000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1159,8840936276000,8841936276000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1169,8841269609000,8842269609000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1179,8841602942000,8842602942000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1189,8841936276000,8842936276000.0,right,valid
train,Tarik,Tarik_20_20260704_145000,1199,8842269609000,8843269609000.0,right,future_hand_and_robot_frame_invalid
train,Tarik,Tarik_20_20260704_145000,1209,8842602942000,,right,future_after_recording_end
train,Tarik,Tarik_20_20260704_145000,1219,8842936276000,,right,future_after_recording_end
train,Tarik,Tarik_20_20260704_145000,1229,8843269609000,,right,future_after_recording_end
train,Tarik,Tarik_21_20260704_145054,1049,8891602942000,8892602942000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1059,8891936276000,8892936276000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1069,8892269609000,8893269609000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1079,8892602942000,8893602942000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1089,8892936276000,8893936276000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1099,8893269609000,8894269609000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1109,8893602942000,8894602942000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1119,8893936276000,8894936276000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1129,8894269609000,8895269609000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1139,8894602942000,8895602942000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1149,8894936276000,8895936276000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1159,8895269609000,8896269609000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1169,8895602942000,8896602942000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1179,8895936276000,8896936276000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1189,8896269609000,8897269609000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1199,8896602942000,8897602942000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1209,8896936276000,8897936275000.0,right,valid
train,Tarik,Tarik_21_20260704_145054,1219,8897269609000,,right,future_after_recording_end
train,Tarik,Tarik_21_20260704_145054,1229,8897602942000,,right,future_after_recording_end
train,Tarik,Tarik_21_20260704_145054,1239,8897936275000,,right,future_after_recording_end
train,Tarik,Tarik_23_20260704_145434,1099,9112902942000,9113902942000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1109,9113236276000,9114236276000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1119,9113569609000,9114569609000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1129,9113902942000,9114902942000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1139,9114236276000,9115236276000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1149,9114569609000,9115569609000.0,left,valid
train,Tarik,Tarik_23_20260704_145434,1159,9114902942000,9115902942000.0,left,valid
