split,participant,sequence_id,status,eligible,reasons,receiving_hand_id,receiving_hand,handover_start_timestamp_ns,handover_end_timestamp_ns,handover_duration_seconds,aggregation_start_timestamp_ns,aggregation_end_timestamp_ns,stable_window_lag_seconds,candidate_rows,valid_samples,valid_ratio,valid_span_seconds,position_p90_deviation_m,orientation_p90_deviation_deg,target_x_m,target_y_m,target_z_m,target_qx,target_qy,target_qz,target_qw
train,Urim,Urim_1_20260604_160102,accepted,True,,1,right,3756878950000,3762345616000,5.466666,3761845616000,3762345616000,0.0,16,13,0.8125,0.4,0.0022632549604461377,1.3530024977924668,0.2618710696697235,0.4201568365097046,0.11212877929210663,-0.3831124007701874,-0.43680569529533386,0.3468596935272217,0.7362839579582214
train,Urim,Urim_2_20260604_160234,accepted,True,,1,right,3833612283000,3838845616000,5.233333,3838345616000,3838845616000,0.0,16,14,0.875,0.433333,0.0018647358886802116,1.12712709127932,0.17616823315620422,0.44985294342041016,0.10398426651954651,-0.2720741033554077,-0.32365942001342773,0.3892372250556946,0.8183609247207642
train,Urim,Urim_3_20260604_160345,accepted,True,,1,right,3913612282000,3919178948000,5.566666,3918678948000,3919178948000,0.0,16,14,0.875,0.433333,0.008235581464822056,1.5939189943290981,0.15910950303077698,0.44844508171081543,0.09825262427330017,-0.2962861657142639,-0.37236955761909485,0.3510468900203705,0.806425154209137
train,Urim,Urim_4_20260604_160502,accepted,True,,1,right,3992945614000,3997045614000,4.1,3996545614000,3997045614000,0.0,16,14,0.875,0.433333,0.0017192245444067986,1.0329707307764173,0.17255955934524536,0.4399537444114685,0.09300915896892548,-0.25364771485328674,-0.30051636695861816,0.3735007047653198,0.8401488065719604
train,Urim,Urim_5_20260604_160634,accepted,True,,1,right,4086878946000,4091578946000,4.7,4091078946000,4091578946000,0.0,16,12,0.75,0.366666,0.001903157573116278,1.3079894949421673,0.1622283011674881,0.4338241517543793,0.11377304047346115,-0.3032463788986206,-0.36290884017944336,0.3460555672645569,0.8102989196777344
train,Urim,Urim_6_20260616_144055,accepted,True,,1,right,1736678900000,1741145566000,4.466666,1740645566000,1741145566000,0.0,16,13,0.8125,0.4,0.00347387640622758,0.8029541046797972,0.20379570126533508,0.22003328800201416,0.03406286612153053,-0.4067959785461426,-0.39037996530532837,0.36444196105003357,0.7411494851112366
train,Urim,Urim_7_20260616_144229,accepted,True,,1,right,1830945566000,1835712232000,4.766666,1835212232000,1835712232000,0.0,16,14,0.875,0.433333,0.004076576906925939,1.0140449006039693,0.17465023696422577,0.21463452279567719,0.01482062041759491,-0.42848584055900574,-0.3818248212337494,0.38229289650917053,0.7241973876953125
train,Urim,Urim_8_20260616_144352,accepted,True,,1,right,1915112231000,1919945564000,4.833333,1919445564000,1919945564000,0.0,16,13,0.8125,0.4,0.002128645057232344,1.216187830387667,0.19608141481876373,0.21035544574260712,0.017583390697836876,-0.46623945236206055,-0.3829255700111389,0.3716805875301361,0.705579400062561
train,Urim,Urim_9_20260616_144841,accepted,True,,1,right,2207645561000,2212512227000,4.866666,2212012227000,2212512227000,0.0,16,13,0.8125,0.4,0.00337527972467023,1.5112162476682454,0.17886756360530853,0.21314428746700287,0.02160581760108471,-0.44014012813568115,-0.39437785744667053,0.41361331939697266,0.6925798058509827
train,Yuzhi,Yuzhi_10_20260715_135531,accepted,True,,0,left,1019069609000,1022602942000,3.533333,1021736276000,1022236276000,0.366666,16,16,1.0,0.5,0.04610349621100258,8.939444738715952,-0.19266480207443237,0.3974001407623291,0.15925568342208862,-0.43249207735061646,0.13854515552520752,-0.41901126503944397,0.7862476706504822
train,Yuzhi,Yuzhi_1_20260715_134210,accepted,True,,1,right,223969609000,228369609000,4.4,227869609000,228369609000,0.0,16,14,0.875,0.433334,0.002674134184886091,0.8101924866115966,0.13512149453163147,0.39621150493621826,0.1358686089515686,-0.42448103427886963,-0.23427659273147583,0.4160059094429016,0.7693305015563965
train,Yuzhi,Yuzhi_2_20260715_134641,accepted,True,,1,right,490436275000,494069609000,3.633334,493036275000,493536275000,0.533334,16,16,1.0,0.5,0.0423706301448709,9.183860623685499,0.11698347330093384,0.37509027123451233,0.10965543985366821,-0.3640102744102478,-0.13691502809524536,0.4526216685771942,0.8024240732192993
train,Yuzhi,Yuzhi_3_20260715_134755,accepted,True,,1,right,564936276000,568002943000,3.066667,567536276000,568002943000,0.0,15,12,0.8,0.366666,0.002269088936314625,0.969514557754703,0.08995813131332397,0.4001275897026062,0.12908098101615906,-0.36718621850013733,-0.1584031879901886,0.4113386571407318,0.8190746307373047
train,Yuzhi,Yuzhi_4_20260715_134842,accepted,True,,1,right,611902942000,615702942000,3.8,615202943000,615702942000,0.0,16,14,0.875,0.433333,0.002732880751536476,1.198494048827197,0.09728287160396576,0.4541447162628174,0.13520380854606628,-0.35438966751098633,-0.18564331531524658,0.44664841890335083,0.8002810478210449
train,Yuzhi,Yuzhi_5_20260715_134954,accepted,True,,0,left,683869609000,688369609000,4.5,687736276000,688202943000,0.166666,15,15,1.0,0.466667,0.04014395922839214,10.056289637388868,-0.17723216116428375,0.34398287534713745,0.1517474204301834,-0.4165917634963989,0.14503559470176697,-0.38879185914993286,0.808861494064331
train,Yuzhi,Yuzhi_6_20260715_135122,accepted,True,,0,left,773036275000,818269609000,45.233334,817769609000,818269609000,0.0,16,14,0.875,0.433333,0.011663096995711709,0.770043164298822,-0.4264677166938782,0.5815867185592651,-0.02756589837372303,0.2912153899669647,-0.4630960524082184,-0.7923247814178467,0.2701057493686676
train,Yuzhi,Yuzhi_7_20260715_135245,accepted,True,,0,left,854436275000,858969609000,4.533334,857836275000,858336275000,0.633334,16,16,1.0,0.5,0.04324478805858904,7.05111145802706,-0.1908911168575287,0.38106000423431396,0.08871938288211823,-0.46015220880508423,0.17973916232585907,-0.39988672733306885,0.7720391154289246
train,Yuzhi,Yuzhi_8_20260715_135404,accepted,True,,0,left,928769609000,932636276000,3.866667,932136276000,932636276000,0.0,16,14,0.875,0.433333,0.005675544753927866,4.383030900802524,-0.18015354871749878,0.33554142713546753,0.08906333148479462,-0.4665161073207855,0.20098169147968292,-0.3950046896934509,0.7654674053192139
train,Yuzhi,Yuzhi_9_20260715_135444,accepted,True,,0,left,976569609000,980736276000,4.166667,980236276000,980736276000,0.0,16,13,0.8125,0.4,0.007002311451682463,8.101375994364004,-0.16608573496341705,0.3352879285812378,0.09846649318933487,-0.38076865673065186,0.1717776656150818,-0.32964447140693665,0.8466653227806091
validation,Atilla,Atilla_1_20260616_184923,accepted,True,,1,right,3910445551000,3915178884000,4.733333,3914678884000,3915178884000,0.0,16,14,0.875,0.433333,0.005034035312474009,1.5865231434156963,0.12442198395729065,0.29748547077178955,0.10030724108219147,-0.33789175748825073,-0.3797726333141327,0.21531489491462708,0.8338114023208618
validation,Atilla,Atilla_2_20260616_185042,accepted,True,,1,right,3982778884000,3990245550000,7.466666,3989745550000,3990245550000,0.0,16,15,0.9375,0.466667,0.005115926287169877,1.200484353693281,0.09651169180870056,0.31198012828826904,0.11400707066059113,-0.3275225758552551,-0.3949227035045624,0.265342116355896,0.8163079023361206
validation,Atilla,Atilla_3_20260616_185212,accepted,True,,1,right,4071173328000,4080039994000,8.866666,4079539994000,4080039994000,0.0,16,14,0.875,0.433333,0.003773848252021635,1.4092356365931507,0.09110564738512039,0.29671406745910645,0.09811995923519135,-0.35902947187423706,-0.3941618800163269,0.2906816303730011,0.7945051789283752
validation,Atilla,Atilla_4_20260616_185327,accepted,True,,1,right,4145412216000,4155912215000,10.499999,4155412215000,4155912215000,0.0,16,14,0.875,0.433334,0.002407078131365878,1.9753744689908628,0.3636198043823242,0.6253735423088074,-0.03038801997900009,-0.04447874799370766,0.3874540627002716,0.613523542881012,0.6866511702537537
validation,Atilla,Atilla_5_20260616_185449,accepted,True,,1,right,4232812215000,4236712214000,3.899999,4236212214000,4236712214000,0.0,16,15,0.9375,0.466667,0.006208853879328696,1.8491238853742773,0.10368810594081879,0.30197107791900635,0.10272351652383804,-0.29742735624313354,-0.36403220891952515,0.28159910440444946,0.8364923596382141
validation,Atilla,Atilla_6_20260616_185613,accepted,True,,1,right,4317878881000,4321478880000,3.599999,4320978880000,4321478880000,0.0,16,14,0.875,0.433334,0.0033284664690957466,1.393216473167971,0.09805965423583984,0.30613887310028076,0.08783051371574402,-0.37499576807022095,-0.3692384958267212,0.27312353253364563,0.8052605986595154
validation,Atilla,Atilla_7_20260616_185714,accepted,True,,1,right,4377212213000,4381878879000,4.666666,4381378879000,4381878879000,0.0,16,14,0.875,0.433333,0.001986134520360193,1.0913079101304801,0.12500783801078796,0.3440307378768921,0.09649144113063812,-0.397915244102478,-0.3724898397922516,0.2987527847290039,0.7833655476570129
validation,Atilla,Atilla_8_20260616_185812,accepted,True,,1,right,4436645546000,4440112212000,3.466666,4439612212000,4440112212000,0.0,16,13,0.8125,0.4,0.001964816076309676,1.3237345905230686,0.09738606214523315,0.2907830476760864,0.1475067138671875,-0.3896960914134979,-0.3531513214111328,0.2627953290939331,0.8089250326156616
validation,Ermal,Ermal_1_20260604_151723,accepted,True,,1,right,1130212313000,1137278979000,7.066666,1136645645000,1137145645000,0.133334,16,16,1.0,0.5,0.049200804525135824,17.407654230499062,0.18322591483592987,0.5031144618988037,0.2552397847175598,-0.33191123604774475,-0.07068254798650742,0.2934510409832001,0.8937143683433533
validation,Ermal,Ermal_2_20260604_151912,accepted,True,,1,right,1247778977000,1251812310000,4.033333,1251312310000,1251812310000,0.0,16,13,0.8125,0.4,0.003752164751509755,1.597901632056114,0.126912921667099,0.48610925674438477,0.273531436920166,-0.37756481766700745,-0.09212645888328552,0.2928721010684967,0.8736037015914917
validation,Ermal,Ermal_3_20260604_152032,accepted,True,,1,right,1317678978000,1321212311000,3.533333,1320712311000,1321212311000,0.0,16,13,0.8125,0.4,0.0018781446440469167,0.8977635960739193,0.10458514839410782,0.4850797951221466,0.31104981899261475,-0.4046579599380493,-0.06572956591844559,0.31305235624313354,0.8566970229148865
validation,Ermal,Ermal_4_20260604_152214,accepted,True,,1,right,1422278976000,1428678976000,6.4,1428145642000,1428645642000,0.033334,16,12,0.75,0.366667,0.019166947065887643,4.100865524172776,0.16484326124191284,0.3724074065685272,0.25457364320755005,-0.40227624773979187,-0.12096088379621506,0.3950077295303345,0.8170135617256165
validation,Ermal,Ermal_5_20260616_153530,accepted,True,,1,right,5003278972000,5015245637000,11.966665,5014745637000,5015245637000,0.0,16,15,0.9375,0.466667,0.005328951065876219,1.9008716420299288,0.26307278871536255,0.4574541449546814,0.004748309962451458,0.29556548595428467,0.5244888067245483,0.5187380313873291,0.6070118546485901
validation,Ermal,Ermal_6_20260616_153648,accepted,True,,1,right,5094545636000,5099545635000,4.999999,5099045635000,5099545635000,0.0,16,12,0.75,0.366667,0.0020839621981234135,0.8917040309830093,0.10247301310300827,0.36049503087997437,0.08355611562728882,-0.33120858669281006,-0.19813458621501923,0.4045149087905884,0.8291026949882507
validation,Ermal,Ermal_7_20260616_153921,accepted,True,,1,right,5258578966000,5262978966000,4.4,5262478966000,5262978966000,0.0,16,14,0.875,0.433333,0.003889908635637954,1.6085102442720856,0.07188661396503448,0.3291807770729065,0.11004871129989624,-0.3086702823638916,-0.1602770835161209,0.42284685373306274,0.8368001580238342
validation,Ermal,Ermal_8_20260616_154054,accepted,True,,1,right,5342245633000,5346212299000,3.966666,5345712299000,5346212299000,0.0,16,13,0.8125,0.4,0.0020911854265516687,0.9570446000287542,0.05124806612730026,0.30424195528030396,0.12326675653457642,-0.4506325423717499,-0.23004454374313354,0.30916452407836914,0.8052497506141663
validation,Ermal,Ermal_9_20260616_154205,accepted,True,,1,right,5412212299000,5416745632000,4.533333,5416245632000,5416745632000,0.0,16,12,0.75,0.366667,0.003617565550520115,1.1234210900936785,0.054466504603624344,0.3030502200126648,0.1139926165342331,-0.4401340186595917,-0.22845721244812012,0.31106168031692505,0.8107588887214661
validation,Vanessa,Vanessa_2_20260624_132710,accepted,True,,1,right,4346036275000,4349002942000,2.966667,4348502942000,4349002942000,0.0,16,14,0.875,0.433333,0.005206421818334913,2.1665485484515408,0.12882354855537415,0.3249416947364807,0.1083986908197403,-0.36145341396331787,-0.41512763500213623,0.27089953422546387,0.7897049784660339
validation,Vanessa,Vanessa_3_20260624_132807,accepted,True,,1,right,4410002943000,4410969609000,0.966666,4410469609000,4410969609000,0.0,16,12,0.75,0.366667,0.011449599707393402,5.912816954945842,0.1112866997718811,0.31547823548316956,0.1254376918077469,-0.15777602791786194,-0.34223541617393494,0.34475603699684143,0.8597237467765808
validation,Vanessa,Vanessa_5_20260624_133059,accepted,True,,1,right,4572969609000,4575736276000,2.766667,4575236276000,4575736276000,0.0,16,13,0.8125,0.4,0.0034907222069951896,1.2697970181432128,0.1082494705915451,0.2955382764339447,0.11557713150978088,-0.1279049515724182,-0.2726212739944458,0.34112289547920227,0.8904791474342346
validation,Vanessa,Vanessa_6_20260624_133209,accepted,True,,1,right,4644136275000,4648136275000,4.0,4647202942000,4647702942000,0.433333,16,16,1.0,0.5,0.049918410785584316,11.194157738627972,0.11165343225002289,0.2953992486000061,0.10076899826526642,-0.15394806861877441,-0.220926895737648,0.41614681482315063,0.8685120344161987
